;PC Software:StarLab Version 3.50 Build 9
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:04/02/2021 at 13:34:01
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Pulse
;Pulses Number:100
;Notes:                                                            

;Channel A:Pulsar Sensor 1 Pyroelectric PE50-DIF-C (s/n:959905)  FU1.30 (s/n:955794)

;Channel A:Details
;Name:PE50-DIF-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:1064
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A
;Settings:External Trigger:Off
;Missing Pulses Detect:Off 

;Channel A:Statistics
;Min:64.02mJ             
;Max:73.95mJ             
;Average:69.02mJ             
;Std.Dev.:1.944mJ             
;Overrange:0                   
;Total Pulses:350                 
;--------------------


;First Pulse Arrived : 04/02/2021 at 13:34:25
    Timestamp    	  Channel A  	
         0.000000	  6.473e-02 	
         0.003032	  6.934e-02 	
         0.006064	  6.603e-02 	
         0.009096	  6.769e-02 	
         0.012128	  6.946e-02 	
         0.015160	  6.568e-02 	
         0.018192	  6.568e-02 	
         0.021224	  6.757e-02 	
         0.024256	  6.591e-02 	
         0.027287	  7.182e-02 	
         0.030320	  6.946e-02 	
         0.033352	  7.005e-02 	
         0.036384	  6.840e-02 	
         0.039416	  7.135e-02 	
         0.042448	  7.147e-02 	
         0.045480	  6.721e-02 	
         0.048512	  6.863e-02 	
         0.051544	  7.111e-02 	
         0.054576	  6.828e-02 	
         0.057609	  7.194e-02 	
         0.060641	  7.005e-02 	
         0.063673	  7.147e-02 	
         0.066705	  7.100e-02 	
         0.069737	  6.662e-02 	
         0.072769	  7.206e-02 	
         0.075801	  7.159e-02 	
         0.078833	  6.863e-02 	
         0.081865	  7.123e-02 	
         0.084897	  6.934e-02 	
         0.087929	  7.277e-02 	
         0.090961	  6.402e-02 	
         0.093993	  6.733e-02 	
         0.097025	  6.710e-02 	
         0.100058	  6.745e-02 	
         0.103090	  6.733e-02 	
         0.106122	  6.981e-02 	
         0.109154	  6.639e-02 	
         0.112186	  7.194e-02 	
         0.115218	  6.970e-02 	
         0.118250	  6.698e-02 	
         0.121282	  7.029e-02 	
         0.124314	  6.958e-02 	
         0.127346	  7.064e-02 	
         0.130378	  6.769e-02 	
         0.133410	  6.840e-02 	
         0.136442	  6.910e-02 	
         0.139474	  7.395e-02 	
         0.142507	  6.887e-02 	
         0.145539	  6.840e-02 	
         0.148571	  7.029e-02 	
         0.151603	  7.100e-02 	
         0.154635	  7.029e-02 	
         0.157667	  6.780e-02 	
         0.160699	  6.473e-02 	
         0.163731	  6.887e-02 	
         0.166763	  7.135e-02 	
         0.169795	  7.017e-02 	
         0.172827	  7.029e-02 	
         0.175859	  6.792e-02 	
         0.178893	  6.804e-02 	
         0.181925	  7.052e-02 	
         0.184957	  7.241e-02 	
         0.187989	  7.289e-02 	
         0.191021	  7.088e-02 	
         0.194053	  6.698e-02 	
         0.197085	  7.230e-02 	
         0.200117	  6.792e-02 	
         0.203149	  7.194e-02 	
         0.206181	  7.182e-02 	
         0.209214	  7.029e-02 	
         0.212246	  7.159e-02 	
         0.215276	  7.100e-02 	
         0.218310	  6.910e-02 	
         0.221342	  7.123e-02 	
         0.224373	  7.135e-02 	
         0.227406	  6.946e-02 	
         0.230438	  6.946e-02 	
         0.233470	  7.312e-02 	
         0.236502	  6.934e-02 	
         0.239534	  6.934e-02 	
         0.242566	  6.792e-02 	
         0.245598	  6.970e-02 	
         0.248630	  6.650e-02 	
         0.251662	  7.336e-02 	
         0.254694	  7.052e-02 	
         0.257726	  6.934e-02 	
         0.260758	  6.745e-02 	
         0.263790	  6.686e-02 	
         0.266822	  6.981e-02 	
         0.269855	  6.910e-02 	
         0.272887	  7.029e-02 	
         0.275919	  6.946e-02 	
         0.278951	  6.970e-02 	
         0.281983	  6.934e-02 	
         0.285015	  6.804e-02 	
         0.288047	  6.580e-02 	
         0.291079	  6.603e-02 	
         0.294111	  7.017e-02 	
         0.297143	  6.981e-02 	
         0.300175	  6.757e-02 	
         0.303207	  7.135e-02 	
         0.306239	  6.580e-02 	
         0.309272	  6.568e-02 	
         0.312304	  6.934e-02 	
         0.315336	  6.650e-02 	
         0.318368	  6.910e-02 	
         0.321400	  6.733e-02 	
         0.324432	  6.580e-02 	
         0.327464	  6.710e-02 	
         0.330496	  6.875e-02 	
         0.333528	  6.710e-02 	
         0.336560	  7.100e-02 	
         0.339592	  7.088e-02 	
         0.342624	  7.147e-02 	
         0.345656	  6.840e-02 	
         0.348688	  7.040e-02 	
         0.351721	  7.253e-02 	
         0.354753	  7.005e-02 	
         0.357785	  6.710e-02 	
         0.360817	  6.745e-02 	
         0.363849	  6.804e-02 	
         0.366883	  6.993e-02 	
         0.369915	  7.111e-02 	
         0.372946	  6.851e-02 	
         0.375979	  7.052e-02 	
         0.379011	  6.662e-02 	
         0.382043	  7.218e-02 	
         0.385075	  7.182e-02 	
         0.388107	  6.840e-02 	
         0.391139	  7.360e-02 	
         0.394171	  7.052e-02 	
         0.397203	  6.981e-02 	
         0.400235	  6.840e-02 	
         0.403265	  6.733e-02 	
         0.406299	  6.875e-02 	
         0.409331	  6.981e-02 	
         0.412363	  6.627e-02 	
         0.415395	  6.934e-02 	
         0.418427	  6.946e-02 	
         0.421459	  6.615e-02 	
         0.424491	  7.123e-02 	
         0.427523	  6.863e-02 	
         0.430555	  6.851e-02 	
         0.433587	  7.040e-02 	
         0.436620	  6.780e-02 	
         0.439652	  6.970e-02 	
         0.442684	  6.662e-02 	
         0.445716	  7.123e-02 	
         0.448748	  6.804e-02 	
         0.451780	  6.875e-02 	
         0.454812	  7.289e-02 	
         0.457844	  6.804e-02 	
         0.460876	  6.733e-02 	
         0.463908	  6.922e-02 	
         0.466940	  7.159e-02 	
         0.469972	  7.040e-02 	
         0.473004	  7.123e-02 	
         0.476037	  6.958e-02 	
         0.479069	  7.100e-02 	
         0.482101	  6.946e-02 	
         0.485133	  6.887e-02 	
         0.488165	  6.780e-02 	
         0.491197	  7.206e-02 	
         0.494229	  7.017e-02 	
         0.497261	  7.088e-02 	
         0.500293	  6.603e-02 	
         0.503325	  6.851e-02 	
         0.506357	  6.792e-02 	
         0.509389	  7.182e-02 	
