;PC Software:StarLab Version 3.50 Build 9
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:16/01/2023 at 12:09:50
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Pulse
;Pulses Number:100
;Notes:                                                            

;Channel A:Pulsar Sensor 1 Pyroelectric PE50-DIF-C (s/n:959905)  FU1.30 (s/n:955794)

;Channel A:Details
;Name:PE50-DIF-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:1064
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A
;Settings:External Trigger:Off
;Missing Pulses Detect:Off 

;Channel A:Statistics
;Min:52.00mJ             
;Max:54.96mJ             
;Average:53.92mJ             
;Std.Dev.:547.0uJ             
;Overrange:0                   
;Total Pulses:339                 
;--------------------


;First Pulse Arrived : 16/01/2023 at 12:11:37
     Timestamp     	  Channel A  	
     0:00:00.000000	  5.366e-02 	
     0:00:00.003125	  5.366e-02 	
     0:00:00.006249	  5.283e-02 	
     0:00:00.009372	  5.319e-02 	
     0:00:00.012497	  5.413e-02 	
     0:00:00.015621	  5.271e-02 	
     0:00:00.018746	  5.425e-02 	
     0:00:00.021869	  5.342e-02 	
     0:00:00.024994	  5.390e-02 	
     0:00:00.028118	  5.413e-02 	
     0:00:00.031243	  5.413e-02 	
     0:00:00.034366	  5.307e-02 	
     0:00:00.037492	  5.472e-02 	
     0:00:00.040615	  5.401e-02 	
     0:00:00.043740	  5.449e-02 	
     0:00:00.046864	  5.425e-02 	
     0:00:00.049989	  5.413e-02 	
     0:00:00.053112	  5.425e-02 	
     0:00:00.056237	  5.449e-02 	
     0:00:00.059361	  5.413e-02 	
     0:00:00.062486	  5.496e-02 	
     0:00:00.065609	  5.449e-02 	
     0:00:00.068733	  5.425e-02 	
     0:00:00.071858	  5.449e-02 	
     0:00:00.074981	  5.366e-02 	
     0:00:00.078106	  5.496e-02 	
     0:00:00.081230	  5.425e-02 	
     0:00:00.084355	  5.437e-02 	
     0:00:00.087478	  5.425e-02 	
     0:00:00.090604	  5.425e-02 	
     0:00:00.093727	  5.437e-02 	
     0:00:00.096852	  5.484e-02 	
     0:00:00.099976	  5.413e-02 	
     0:00:00.103099	  5.378e-02 	
     0:00:00.106224	  5.437e-02 	
     0:00:00.109348	  5.413e-02 	
     0:00:00.112473	  5.460e-02 	
     0:00:00.115596	  5.330e-02 	
     0:00:00.118721	  5.449e-02 	
     0:00:00.121845	  5.378e-02 	
     0:00:00.124970	  5.484e-02 	
     0:00:00.128093	  5.366e-02 	
     0:00:00.131218	  5.460e-02 	
     0:00:00.134342	  5.283e-02 	
     0:00:00.137467	  5.460e-02 	
     0:00:00.140590	  5.413e-02 	
     0:00:00.143716	  5.425e-02 	
     0:00:00.146839	  5.413e-02 	
     0:00:00.149964	  5.460e-02 	
     0:00:00.153088	  5.401e-02 	
     0:00:00.156211	  5.378e-02 	
     0:00:00.159336	  5.449e-02 	
     0:00:00.162460	  5.437e-02 	
     0:00:00.165585	  5.449e-02 	
     0:00:00.168708	  5.366e-02 	
     0:00:00.171833	  5.437e-02 	
     0:00:00.174957	  5.354e-02 	
     0:00:00.178082	  5.330e-02 	
     0:00:00.181205	  5.401e-02 	
     0:00:00.184330	  5.472e-02 	
     0:00:00.187454	  5.401e-02 	
     0:00:00.190577	  5.295e-02 	
     0:00:00.193703	  5.307e-02 	
     0:00:00.196826	  5.366e-02 	
     0:00:00.199951	  5.437e-02 	
     0:00:00.203075	  5.342e-02 	
     0:00:00.206200	  5.271e-02 	
     0:00:00.209323	  5.413e-02 	
     0:00:00.212448	  5.460e-02 	
     0:00:00.215572	  5.425e-02 	
     0:00:00.218697	  5.401e-02 	
     0:00:00.221820	  5.378e-02 	
     0:00:00.224945	  5.460e-02 	
     0:00:00.228069	  5.366e-02 	
     0:00:00.231194	  5.460e-02 	
     0:00:00.234317	  5.283e-02 	
     0:00:00.237442	  5.366e-02 	
     0:00:00.240566	  5.390e-02 	
     0:00:00.243691	  5.425e-02 	
     0:00:00.246814	  5.401e-02 	
     0:00:00.249940	  5.390e-02 	
     0:00:00.253063	  5.401e-02 	
     0:00:00.256186	  5.330e-02 	
     0:00:00.259312	  5.401e-02 	
     0:00:00.262435	  5.366e-02 	
     0:00:00.265560	  5.413e-02 	
     0:00:00.268684	  5.425e-02 	
     0:00:00.271809	  5.401e-02 	
     0:00:00.274932	  5.378e-02 	
     0:00:00.278057	  5.378e-02 	
     0:00:00.281181	  5.366e-02 	
     0:00:00.284306	  5.354e-02 	
     0:00:00.287429	  5.390e-02 	
     0:00:00.290554	  5.354e-02 	
     0:00:00.293678	  5.413e-02 	
     0:00:00.296803	  5.413e-02 	
     0:00:00.299926	  5.437e-02 	
     0:00:00.303052	  5.319e-02 	
     0:00:00.306175	  5.342e-02 	
     0:00:00.309298	  5.366e-02 	
     0:00:00.312424	  5.472e-02 	
     0:00:00.315547	  5.401e-02 	
     0:00:00.318672	  5.354e-02 	
     0:00:00.321796	  5.378e-02 	
     0:00:00.324921	  5.449e-02 	
     0:00:00.328044	  5.390e-02 	
     0:00:00.331169	  5.449e-02 	
     0:00:00.334293	  5.366e-02 	
     0:00:00.337418	  5.413e-02 	
     0:00:00.340541	  5.413e-02 	
     0:00:00.343666	  5.437e-02 	
     0:00:00.346790	  5.413e-02 	
     0:00:00.349915	  5.425e-02 	
     0:00:00.353038	  5.401e-02 	
     0:00:00.356162	  5.354e-02 	
     0:00:00.359287	  5.437e-02 	
     0:00:00.362411	  5.425e-02 	
     0:00:00.365536	  5.366e-02 	
     0:00:00.368659	  5.390e-02 	
     0:00:00.371784	  5.283e-02 	
     0:00:00.374908	  5.401e-02 	
     0:00:00.378033	  5.460e-02 	
     0:00:00.381156	  5.366e-02 	
     0:00:00.384281	  5.413e-02 	
     0:00:00.387405	  5.295e-02 	
     0:00:00.390530	  5.413e-02 	
     0:00:00.393653	  5.401e-02 	
     0:00:00.396778	  5.460e-02 	
     0:00:00.399902	  5.354e-02 	
     0:00:00.403027	  5.472e-02 	
     0:00:00.406150	  5.413e-02 	
     0:00:00.409274	  5.319e-02 	
     0:00:00.412399	  5.449e-02 	
     0:00:00.415523	  5.413e-02 	
     0:00:00.418648	  5.260e-02 	
     0:00:00.421771	  5.319e-02 	
     0:00:00.424896	  5.354e-02 	
     0:00:00.428020	  5.283e-02 	
     0:00:00.431145	  5.295e-02 	
     0:00:00.434268	  5.413e-02 	
     0:00:00.437393	  5.390e-02 	
     0:00:00.440517	  5.342e-02 	
     0:00:00.443642	  5.472e-02 	
     0:00:00.446765	  5.425e-02 	
     0:00:00.449890	  5.449e-02 	
     0:00:00.453014	  5.366e-02 	
     0:00:00.456139	  5.366e-02 	
     0:00:00.459262	  5.390e-02 	
     0:00:00.462388	  5.378e-02 	
     0:00:00.465511	  5.366e-02 	
     0:00:00.468634	  5.413e-02 	
     0:00:00.471760	  5.496e-02 	
     0:00:00.474883	  5.354e-02 	
     0:00:00.478008	  5.449e-02 	
     0:00:00.481132	  5.437e-02 	
     0:00:00.484257	  5.460e-02 	
     0:00:00.487380	  5.390e-02 	
     0:00:00.490505	  5.472e-02 	
     0:00:00.493629	  5.413e-02 	
     0:00:00.496754	  5.449e-02 	
     0:00:00.499878	  5.425e-02 	
     0:00:00.503001	  5.378e-02 	
     0:00:00.506126	  5.460e-02 	
     0:00:00.509250	  5.390e-02 	
     0:00:00.512375	  5.496e-02 	
     0:00:00.515498	  5.437e-02 	
     0:00:00.518624	  5.413e-02 	
     0:00:00.521747	  5.413e-02 	
     0:00:00.524872	  5.307e-02 	
     0:00:00.527995	  5.401e-02 	
     0:00:00.531121	  5.460e-02 	
     0:00:00.534244	  5.295e-02 	
     0:00:00.537369	  5.437e-02 	
     0:00:00.540493	  5.401e-02 	
     0:00:00.543618	  5.354e-02 	
     0:00:00.546741	  5.401e-02 	
     0:00:00.549865	  5.342e-02 	
     0:00:00.552990	  5.425e-02 	
     0:00:00.556113	  5.390e-02 	
     0:00:00.559238	  5.437e-02 	
     0:00:00.562362	  5.425e-02 	
     0:00:00.565487	  5.460e-02 	
     0:00:00.568610	  5.319e-02 	
     0:00:00.571736	  5.425e-02 	
     0:00:00.574859	  5.437e-02 	
     0:00:00.577984	  5.401e-02 	
     0:00:00.581107	  5.354e-02 	
     0:00:00.584233	  5.449e-02 	
     0:00:00.587356	  5.366e-02 	
     0:00:00.590479	  5.378e-02 	
     0:00:00.593605	  5.401e-02 	
     0:00:00.596728	  5.319e-02 	
     0:00:00.599853	  5.437e-02 	
     0:00:00.602977	  5.319e-02 	
     0:00:00.606102	  5.449e-02 	
     0:00:00.609225	  5.366e-02 	
     0:00:00.612350	  5.366e-02 	
     0:00:00.615474	  5.413e-02 	
     0:00:00.618599	  5.413e-02 	
     0:00:00.621722	  5.212e-02 	
     0:00:00.624848	  5.401e-02 	
     0:00:00.627971	  5.401e-02 	
     0:00:00.631096	  5.460e-02 	
     0:00:00.634219	  5.401e-02 	
     0:00:00.637343	  5.390e-02 	
     0:00:00.640468	  5.437e-02 	
     0:00:00.643592	  5.390e-02 	
     0:00:00.646717	  5.401e-02 	
     0:00:00.649840	  5.366e-02 	
     0:00:00.652965	  5.342e-02 	
     0:00:00.656089	  5.342e-02 	
     0:00:00.659214	  5.425e-02 	
     0:00:00.662337	  5.319e-02 	
     0:00:00.665462	  5.378e-02 	
     0:00:00.668586	  5.366e-02 	
     0:00:00.671711	  5.390e-02 	
     0:00:00.674834	  5.354e-02 	
     0:00:00.677960	  5.378e-02 	
     0:00:00.681083	  5.342e-02 	
     0:00:00.684208	  5.449e-02 	
     0:00:00.687331	  5.401e-02 	
     0:00:00.690457	  5.390e-02 	
     0:00:00.693580	  5.378e-02 	
     0:00:00.696703	  5.319e-02 	
     0:00:00.699829	  5.425e-02 	
     0:00:00.702952	  5.366e-02 	
     0:00:00.706077	  5.449e-02 	
     0:00:00.709201	  5.425e-02 	
     0:00:00.712326	  5.425e-02 	
     0:00:00.715449	  5.354e-02 	
     0:00:00.718574	  5.472e-02 	
     0:00:00.721698	  5.366e-02 	
     0:00:00.724823	  5.342e-02 	
     0:00:00.727946	  5.413e-02 	
     0:00:00.731072	  5.401e-02 	
     0:00:00.734195	  5.319e-02 	
     0:00:00.737320	  5.472e-02 	
     0:00:00.740444	  5.319e-02 	
     0:00:00.743569	  5.390e-02 	
     0:00:00.746692	  5.319e-02 	
     0:00:00.749815	  5.342e-02 	
     0:00:00.752941	  5.484e-02 	
     0:00:00.756064	  5.390e-02 	
     0:00:00.759189	  5.437e-02 	
     0:00:00.762313	  5.378e-02 	
     0:00:00.765438	  5.354e-02 	
     0:00:00.768561	  5.378e-02 	
     0:00:00.771686	  5.472e-02 	
     0:00:00.774810	  5.413e-02 	
     0:00:00.777935	  5.425e-02 	
     0:00:00.781058	  5.401e-02 	
     0:00:00.784184	  5.449e-02 	
     0:00:00.787307	  5.390e-02 	
     0:00:00.790432	  5.496e-02 	
     0:00:00.793556	  5.449e-02 	
     0:00:00.796679	  5.200e-02 	
     0:00:00.799804	  5.319e-02 	
     0:00:00.802928	  5.342e-02 	
     0:00:00.806053	  5.460e-02 	
     0:00:00.809176	  5.354e-02 	
     0:00:00.812301	  5.413e-02 	
     0:00:00.815425	  5.354e-02 	
     0:00:00.818550	  5.460e-02 	
     0:00:00.821673	  5.378e-02 	
     0:00:00.824798	  5.437e-02 	
     0:00:00.827922	  5.425e-02 	
     0:00:00.831047	  5.472e-02 	
     0:00:00.834170	  5.437e-02 	
     0:00:00.837296	  5.449e-02 	
     0:00:00.840419	  5.378e-02 	
     0:00:00.843542	  5.401e-02 	
     0:00:00.846668	  5.437e-02 	
     0:00:00.849791	  5.390e-02 	
     0:00:00.852916	  5.437e-02 	
     0:00:00.856040	  5.260e-02 	
     0:00:00.859165	  5.413e-02 	
     0:00:00.862288	  5.260e-02 	
     0:00:00.865413	  5.401e-02 	
     0:00:00.868537	  5.248e-02 	
     0:00:00.871662	  5.413e-02 	
     0:00:00.874785	  5.366e-02 	
     0:00:00.877910	  5.460e-02 	
     0:00:00.881034	  5.425e-02 	
     0:00:00.884159	  5.342e-02 	
     0:00:00.887282	  5.413e-02 	
     0:00:00.890408	  5.437e-02 	
     0:00:00.893531	  5.295e-02 	
     0:00:00.896654	  5.354e-02 	
     0:00:00.899780	  5.390e-02 	
     0:00:00.902903	  5.390e-02 	
     0:00:00.906028	  5.413e-02 	
     0:00:00.909152	  5.390e-02 	
     0:00:00.912277	  5.437e-02 	
     0:00:00.915400	  5.212e-02 	
     0:00:00.918525	  5.295e-02 	
     0:00:00.921649	  5.271e-02 	
     0:00:00.924774	  5.472e-02 	
     0:00:00.927897	  5.330e-02 	
     0:00:00.931022	  5.425e-02 	
     0:00:00.934146	  5.271e-02 	
     0:00:00.937271	  5.437e-02 	
     0:00:00.940394	  5.413e-02 	
     0:00:00.943520	  5.437e-02 	
     0:00:00.946643	  5.401e-02 	
     0:00:00.949768	  5.449e-02 	
     0:00:00.952892	  5.425e-02 	
     0:00:00.956015	  5.295e-02 	
     0:00:00.959140	  5.401e-02 	
     0:00:00.962264	  5.319e-02 	
     0:00:00.965389	  5.401e-02 	
     0:00:00.968512	  5.330e-02 	
     0:00:00.971637	  5.449e-02 	
     0:00:00.974761	  5.366e-02 	
     0:00:00.977886	  5.449e-02 	
     0:00:00.981009	  5.342e-02 	
     0:00:00.984134	  5.390e-02 	
     0:00:00.987258	  5.354e-02 	
     0:00:00.990383	  5.413e-02 	
     0:00:00.993506	  5.413e-02 	
     0:00:00.996632	  5.413e-02 	
     0:00:00.999755	  5.378e-02 	
     0:00:01.002878	  5.319e-02 	
     0:00:01.006004	  5.366e-02 	
     0:00:01.009127	  5.390e-02 	
     0:00:01.012252	  5.354e-02 	
     0:00:01.015376	  5.401e-02 	
     0:00:01.018501	  5.413e-02 	
     0:00:01.021624	  5.366e-02 	
     0:00:01.024749	  5.401e-02 	
     0:00:01.027873	  5.319e-02 	
     0:00:01.030998	  5.378e-02 	
     0:00:01.034121	  5.248e-02 	
     0:00:01.037246	  5.449e-02 	
     0:00:01.040370	  5.342e-02 	
     0:00:01.043495	  5.390e-02 	
     0:00:01.046618	  5.283e-02 	
     0:00:01.049744	  5.449e-02 	
     0:00:01.052867	  5.378e-02 	
     0:00:01.055990	  5.390e-02 	
