1030,-0.00459381
1031,-0.00409898
1032,-0.00361671
1033,-0.00297672
1033.99,-0.00350231
1034.99,-0.00257603
1035.99,-0.00309847
1036.99,-0.00209192
1037.98,-8.82901E-4
1038.98,2.61431E-4
1039.98,0.00122026
1040.97,0.00488897
1041.97,0.0155006
1042.97,0.0416124
1043.97,0.0768524
1044.96,0.13014
1045.96,0.204974
1046.96,0.300086
1047.96,0.413756
1048.95,0.523497
1049.95,0.666452
1050.95,1.02706
1051.95,3.2856
1052.94,11.5062
1053.94,26.7036
1054.94,45.6789
1055.94,61.6608
1056.93,71.3422
1057.93,74.2197
1058.93,69.3891
1059.93,56.0465
1060.92,35.8434
1061.92,18.6825
1062.92,6.53142
1063.92,2.0051
1064.91,0.837907
1065.91,0.597822
1066.91,0.435735
1067.91,0.321813
1068.9,0.216162
1069.9,0.134763
1070.9,0.0811375
1071.89,0.0471676
1072.89,0.0263986
1073.89,0.0130905
1074.89,0.0068994
1075.88,0.00370958
1076.88,0.00196516
1077.88,-5.6689E-4
1078.88,7.98682E-4
1079.87,7.41099E-4
1080.87,3.79214E-4
1081.87,-0.00105225
1082.87,-4.50685E-4
1083.86,-2.81965E-4
1084.86,-0.00176191
1085.86,-8.97989E-4
1086.86,-9.78805E-4
1087.85,-0.00119176
1088.85,-4.32487E-4
1089.85,-0.00219351
