699.959,-0.00401663
700.957,-0.00337104
701.954,-0.00434502
702.952,-0.00385341
703.949,-0.00304931
704.947,-0.00308541
705.944,-0.00229335
706.941,-0.00426617
707.939,-0.00273868
708.936,-0.00278988
709.934,-0.0053441
710.931,-0.0036371
711.928,-0.00294927
712.926,-0.00265735
713.923,-0.00325104
714.921,-0.00429894
715.918,-0.00450053
716.915,-0.00394172
717.913,-0.00341825
718.91,-0.00306141
719.908,-0.00390416
720.905,-0.0039903
721.903,-0.00380278
722.9,-0.00299714
723.897,-0.00430502
724.895,-0.00406041
725.892,-0.00303954
726.89,-0.00387231
727.887,-0.00497793
728.884,-0.00280081
729.882,-0.00318637
730.879,-0.00263272
731.877,-0.00377366
732.874,-0.00371287
733.872,-0.00352765
734.869,-0.00368993
735.866,-0.00303398
736.864,-0.00300938
737.861,-0.00413861
738.859,-0.00336409
739.856,-0.00434494
740.853,-0.00319651
741.851,-0.00430778
742.848,-0.00327277
743.846,-0.00321145
744.843,-0.00366796
745.84,-0.00291307
746.838,-0.00325201
747.835,-0.0022921
748.833,-0.00323032
749.83,-0.00418129
750.828,-0.00290538
751.825,-0.00291319
752.822,-0.00247273
753.82,-0.00428215
754.817,-0.00329282
755.815,-0.00324872
756.812,-0.00228562
757.809,-0.00356492
758.807,-0.00295778
759.804,-0.00364802
760.802,-0.00391962
761.799,-0.00337295
762.796,-0.00313513
763.794,-0.00395588
764.791,-0.00433748
765.789,-0.00278185
766.786,-0.00329779
767.784,-0.00232307
768.781,-0.00473673
769.778,-0.00382239
770.776,-0.00277792
771.773,-0.00245033
772.771,-0.00285491
773.768,-0.00367383
774.765,-0.00284727
775.763,-0.00357195
776.76,-0.00300526
777.758,-0.00258342
778.755,-0.0022425
779.753,-0.00195206
780.75,-0.00231549
781.747,-0.00160895
782.745,-0.00229759
783.742,-0.00327153
784.74,-0.00444192
785.737,-0.0015799
786.734,-0.00194274
787.732,-0.00200681
788.729,-0.00158609
789.727,7.48099E-5
790.724,-9.31267E-4
